Crash ID,State,Date,Day,Month,Year,Dayweek,Time,Hour,Min,Crash Type,Number of Fatalities,"Bus Involvement","Rigid Truck Involvement","Articulated Truck Involvement ",Speed Limit
1201210310281,NSW,31-Oct-2012,31,10,2012,Wednesday,05:20,05,20,Single vehicle ,1,No,No,No,60
3201210310215,QLD,31-Oct-2012,31,10,2012,Wednesday,03:00,03,00,Multiple vehicle,1,No,No,No,100
2201211010220,VIC,01-Nov-2012,1,11,2012,Thursday,06:50,06,50,Multiple vehicle,1,No,Yes,No,60
5201211020139,WA,02-Nov-2012,2,11,2012,Friday,19:48,19,48,Single vehicle ,1,No,No,No,50
5201211020140,WA,02-Nov-2012,2,11,2012,Friday,13:15,13,15,Multiple vehicle,2,No,No,Yes,110
8201211020010,ACT,02-Nov-2012,2,11,2012,Friday,10:09,10,09,Pedestrian,1,No,No,No,8
2201211030221,VIC,03-Nov-2012,3,11,2012,Saturday,11:42,11,42,Multiple vehicle,1,No,No,Yes,80
3201211030216,QLD,03-Nov-2012,3,11,2012,Saturday,01:00,01,00,Single vehicle ,2,No,No,No,100
5201211030141,WA,03-Nov-2012,3,11,2012,Saturday,13:44,13,44,Multiple vehicle,2,No,No,No,90
5201211040142,WA,04-Nov-2012,4,11,2012,Sunday,08:00,08,00,Multiple vehicle,1,No,No,No,60
3201211050217,QLD,05-Nov-2012,5,11,2012,Monday,21:00,21,00,Single vehicle ,1,No,No,No,70
1201211060282,NSW,06-Nov-2012,6,11,2012,Tuesday,13:20,13,20,Single vehicle ,1,No,No,No,100
2201211060222,VIC,06-Nov-2012,6,11,2012,Tuesday,15:57,15,57,Single vehicle ,2,No,No,No,70
5201211060143,WA,06-Nov-2012,6,11,2012,Tuesday,06:40,06,40,Multiple vehicle,1,No,No,No,80
1201211070283,NSW,07-Nov-2012,7,11,2012,Wednesday,04:15,04,15,Single vehicle ,1,No,No,Yes,100
3201211070218,QLD,07-Nov-2012,7,11,2012,Wednesday,12:00,12,00,Single vehicle ,1,No,No,No,100
3201211070219,QLD,07-Nov-2012,7,11,2012,Wednesday,19:00,19,00,Single vehicle ,1,No,No,No,100
1201211080284,NSW,08-Nov-2012,8,11,2012,Thursday,09:40,09,40,Pedestrian,1,No,No,No,60
2201211080223,VIC,08-Nov-2012,8,11,2012,Thursday,00:02,00,02,Single vehicle ,3,No,No,No,80
7201211080036,NT,08-Nov-2012,8,11,2012,Thursday,08:11,08,11,Multiple vehicle,3,No,No,No,100
1201211090285,NSW,09-Nov-2012,9,11,2012,Friday,06:25,06,25,Multiple vehicle,1,No,Yes,No,80
2201211090224,VIC,09-Nov-2012,9,11,2012,Friday,16:45,16,45,Single vehicle ,1,No,No,No,60
2201211090225,VIC,09-Nov-2012,9,11,2012,Friday,20:05,20,05,Single vehicle ,1,No,No,No,100
3201211090220,QLD,09-Nov-2012,9,11,2012,Friday,14:00,14,00,Multiple vehicle,1,No,No,No,60
5201211090144,WA,09-Nov-2012,9,11,2012,Friday,13:30,13,30,Single vehicle ,1,No,No,No,90
1201211100286,NSW,10-Nov-2012,10,11,2012,Saturday,23:20,23,20,Single vehicle ,1,No,No,No,100
3201211100221,QLD,10-Nov-2012,10,11,2012,Saturday,11:00,11,00,Single vehicle ,1,No,No,No,60
3201211110222,QLD,11-Nov-2012,11,11,2012,Sunday,12:00,12,00,Multiple vehicle,1,No,No,No,60
1201211130287,NSW,13-Nov-2012,13,11,2012,Tuesday,06:40,06,40,Multiple vehicle,1,No,No,No,100
1201211130288,NSW,13-Nov-2012,13,11,2012,Tuesday,17:30,17,30,Pedestrian,1,No,No,No,60
5201211130145,WA,13-Nov-2012,13,11,2012,Tuesday,15:35,15,35,Pedestrian,1,No,No,No,60
1201211140289,NSW,14-Nov-2012,14,11,2012,Wednesday,06:50,06,50,Multiple vehicle,1,No,No,Yes,110
1201211140290,NSW,14-Nov-2012,14,11,2012,Wednesday,11:00,11,00,Single vehicle ,1,No,No,No,60
1201211140291,NSW,14-Nov-2012,14,11,2012,Wednesday,16:45,16,45,Multiple vehicle,1,No,No,No,60
2201211140226,VIC,14-Nov-2012,14,11,2012,Wednesday,07:40,07,40,Multiple vehicle,2,No,Yes,No,40
2201211150227,VIC,15-Nov-2012,15,11,2012,Thursday,10:59,10,59,Single vehicle ,1,No,No,No,50
4201211150069,SA,15-Nov-2012,15,11,2012,Thursday,12:00,12,00,Multiple vehicle,1,No,Yes,No,50
5201211150146,WA,15-Nov-2012,15,11,2012,Thursday,21:30,21,30,Pedestrian,1,No,No,No,80
1201211160292,NSW,16-Nov-2012,16,11,2012,Friday,14:55,14,55,Single vehicle ,1,No,No,No,70
1201211160293,NSW,16-Nov-2012,16,11,2012,Friday,12:00,12,00,Multiple vehicle,1,No,No,No,80
1201211160294,NSW,16-Nov-2012,16,11,2012,Friday,14:25,14,25,Single vehicle ,1,No,No,No,80
2201211160228,VIC,16-Nov-2012,16,11,2012,Friday,20:18,20,18,Multiple vehicle,1,No,No,No,60
2201211160229,VIC,16-Nov-2012,16,11,2012,Friday,21:18,21,18,Pedestrian,1,No,No,No,80
3201211160223,QLD,16-Nov-2012,16,11,2012,Friday,06:00,06,00,Single vehicle ,1,No,No,No,100
3201211160224,QLD,16-Nov-2012,16,11,2012,Friday,20:00,20,00,Single vehicle ,1,No,No,No,60
5201211160147,WA,16-Nov-2012,16,11,2012,Friday,20:00,20,00,Pedestrian,1,No,No,No,60
1201211170295,NSW,17-Nov-2012,17,11,2012,Saturday,02:30,02,30,Single vehicle ,2,No,No,No,80
2201211170230,VIC,17-Nov-2012,17,11,2012,Saturday,06:30,06,30,Single vehicle ,1,No,Yes,No,110
3201211170225,QLD,17-Nov-2012,17,11,2012,Saturday,14:00,14,00,Multiple vehicle,1,Yes,No,No,60
3201211170226,QLD,17-Nov-2012,17,11,2012,Saturday,15:00,15,00,Single vehicle ,1,No,No,No,100
5201211170148,WA,17-Nov-2012,17,11,2012,Saturday,22:22,22,22,Single vehicle ,1,No,No,No,110
5201211170149,WA,17-Nov-2012,17,11,2012,Saturday,03:15,03,15,Pedestrian,1,No,No,No,20
2201211180231,VIC,18-Nov-2012,18,11,2012,Sunday,13:15,13,15,Multiple vehicle,1,No,No,No,80
3201211180227,QLD,18-Nov-2012,18,11,2012,Sunday,05:00,05,00,Single vehicle ,1,No,No,No,80
3201211180228,QLD,18-Nov-2012,18,11,2012,Sunday,17:00,17,00,Single vehicle ,1,No,No,No,40
3201211180229,QLD,18-Nov-2012,18,11,2012,Sunday,15:00,15,00,Multiple vehicle,1,No,Yes,No,100
7201211180037,NT,18-Nov-2012,18,11,2012,Sunday,03:30,03,30,Pedestrian,1,No,No,No,80
1201211190296,NSW,19-Nov-2012,19,11,2012,Monday,15:30,15,30,Single vehicle ,1,No,No,No,100
4201211190070,SA,19-Nov-2012,19,11,2012,Monday,14:30,14,30,Multiple vehicle,1,No,No,No,80
5201211190150,WA,19-Nov-2012,19,11,2012,Monday,02:50,02,50,Single vehicle ,1,No,No,No,50
5201211190151,WA,19-Nov-2012,19,11,2012,Monday,18:33,18,33,Single vehicle ,1,No,No,No,110
1201211200297,NSW,20-Nov-2012,20,11,2012,Tuesday,22:35,22,35,Multiple vehicle,1,No,No,No,60
2201211200232,VIC,20-Nov-2012,20,11,2012,Tuesday,15:00,15,00,Multiple vehicle,1,No,No,Yes,100
4201211200071,SA,20-Nov-2012,20,11,2012,Tuesday,05:00,05,00,Single vehicle ,1,No,No,Yes,110
1201211210298,NSW,21-Nov-2012,21,11,2012,Wednesday,11:30,11,30,Single vehicle ,1,No,No,No,50
2201211210233,VIC,21-Nov-2012,21,11,2012,Wednesday,17:00,17,00,Single vehicle ,1,No,No,No,40
3201211210230,QLD,21-Nov-2012,21,11,2012,Wednesday,08:00,08,00,Multiple vehicle,1,No,No,Yes,80
5201211210152,WA,21-Nov-2012,21,11,2012,Wednesday,13:45,13,45,Single vehicle ,1,No,No,No,110
1201211220299,NSW,22-Nov-2012,22,11,2012,Thursday,18:15,18,15,Single vehicle ,1,No,No,No,100
1201211220300,NSW,22-Nov-2012,22,11,2012,Thursday,17:20,17,20,Single vehicle ,1,No,No,No,100
1201211220301,NSW,22-Nov-2012,22,11,2012,Thursday,21:30,21,30,Multiple vehicle,1,No,No,No,100
1201211220302,NSW,22-Nov-2012,22,11,2012,Thursday,09:20,09,20,Pedestrian,1,No,No,No,50
2201211220234,VIC,22-Nov-2012,22,11,2012,Thursday,00:55,00,55,Single vehicle ,1,No,No,No,60
4201211220072,SA,22-Nov-2012,22,11,2012,Thursday,13:50,13,50,Single vehicle ,1,No,No,No,50
5201211220153,WA,22-Nov-2012,22,11,2012,Thursday,16:48,16,48,Multiple vehicle,1,No,No,No,60
8201211220011,ACT,22-Nov-2012,22,11,2012,Thursday,18:45,18,45,Pedestrian,1,No,No,No,50
1201211230303,NSW,23-Nov-2012,23,11,2012,Friday,19:10,19,10,Multiple vehicle,1,No,No,No,60
2201211230235,VIC,23-Nov-2012,23,11,2012,Friday,12:10,12,10,Multiple vehicle,1,No,No,No,80
3201211230231,QLD,23-Nov-2012,23,11,2012,Friday,14:00,14,00,Multiple vehicle,1,No,No,No,60
4201211230073,SA,23-Nov-2012,23,11,2012,Friday,14:45,14,45,Pedestrian,1,No,No,No,90
4201211230074,SA,23-Nov-2012,23,11,2012,Friday,23:55,23,55,Single vehicle ,1,No,No,No,90
1201211240304,NSW,24-Nov-2012,24,11,2012,Saturday,13:40,13,40,Multiple vehicle,4,No,No,Yes,100
3201211240232,QLD,24-Nov-2012,24,11,2012,Saturday,12:00,12,00,Single vehicle ,1,No,No,No,50
4201211240075,SA,24-Nov-2012,24,11,2012,Saturday,02:40,02,40,Multiple vehicle,2,No,No,Yes,110
1201211250305,NSW,25-Nov-2012,25,11,2012,Sunday,10:15,10,15,Multiple vehicle,1,No,No,No,60
2201211250236,VIC,25-Nov-2012,25,11,2012,Sunday,11:00,11,00,Pedestrian,1,No,No,Yes,60
3201211250233,QLD,25-Nov-2012,25,11,2012,Sunday,02:00,02,00,Pedestrian,1,No,No,No,60
3201211250234,QLD,25-Nov-2012,25,11,2012,Sunday,15:00,15,00,Single vehicle ,1,No,No,No,80
1201211260306,NSW,26-Nov-2012,26,11,2012,Monday,08:30,08,30,Single vehicle ,1,No,No,No,100
1201211260307,NSW,26-Nov-2012,26,11,2012,Monday,05:10,05,10,Multiple vehicle,1,No,No,No,80
2201211260237,VIC,26-Nov-2012,26,11,2012,Monday,19:10,19,10,Single vehicle ,1,No,No,No,100
5201211260154,WA,26-Nov-2012,26,11,2012,Monday,12:57,12,57,Single vehicle ,1,No,No,No,110
2201211270238,VIC,27-Nov-2012,27,11,2012,Tuesday,14:50,14,50,Single vehicle ,1,No,No,Yes,100
3201211270235,QLD,27-Nov-2012,27,11,2012,Tuesday,14:00,14,00,Single vehicle ,1,No,No,No,100
1201211280308,NSW,28-Nov-2012,28,11,2012,Wednesday,21:15,21,15,Multiple vehicle,1,No,No,No,100
2201211290239,VIC,29-Nov-2012,29,11,2012,Thursday,08:34,08,34,Multiple vehicle,1,No,No,No,70
3201211290236,QLD,29-Nov-2012,29,11,2012,Thursday,06:00,06,00,Multiple vehicle,1,No,No,No,50
3201211290237,QLD,29-Nov-2012,29,11,2012,Thursday,14:00,14,00,Multiple vehicle,1,No,Yes,No,60
5201211290155,WA,29-Nov-2012,29,11,2012,Thursday,15:30,15,30,Single vehicle ,1,No,No,No,-9
1201211300309,NSW,30-Nov-2012,30,11,2012,Friday,01:00,01,00,Single vehicle ,1,No,No,No,100
1201211300310,NSW,30-Nov-2012,30,11,2012,Friday,08:35,08,35,Multiple vehicle,1,No,No,No,100
1201211300311,NSW,30-Nov-2012,30,11,2012,Friday,12:50,12,50,Multiple vehicle,1,No,No,No,100
1201211300312,NSW,30-Nov-2012,30,11,2012,Friday,16:00,16,00,Multiple vehicle,1,No,Yes,No,70
2201211300240,VIC,30-Nov-2012,30,11,2012,Friday,03:57,03,57,Single vehicle ,1,No,No,No,100
2201211300241,VIC,30-Nov-2012,30,11,2012,Friday,06:15,06,15,Single vehicle ,1,No,No,Yes,100
6201211300024,TAS,30-Nov-2012,30,11,2012,Friday,16:34,16,34,Single vehicle ,1,No,No,No,100
2201212010242,VIC,01-Dec-2012,1,12,2012,Saturday,00:05,00,05,Multiple vehicle,1,No,No,No,100
2201212010243,VIC,01-Dec-2012,1,12,2012,Saturday,12:03,12,03,Single vehicle ,1,No,No,No,60
2201212010244,VIC,01-Dec-2012,1,12,2012,Saturday,21:35,21,35,Single vehicle ,1,No,No,No,50
4201212010076,SA,01-Dec-2012,1,12,2012,Saturday,05:20,05,20,Multiple vehicle,1,No,Yes,No,110
5201212010156,WA,01-Dec-2012,1,12,2012,Saturday,01:40,01,40,Pedestrian,1,No,No,No,50
6201212010025,TAS,01-Dec-2012,1,12,2012,Saturday,10:38,10,38,Single vehicle ,1,No,No,No,110
1201212020313,NSW,02-Dec-2012,2,12,2012,Sunday,16:50,16,50,Single vehicle ,1,No,No,No,90
1201212040314,NSW,04-Dec-2012,4,12,2012,Tuesday,00:17,00,17,Single vehicle ,2,No,No,Yes,110
1201212040315,NSW,04-Dec-2012,4,12,2012,Tuesday,20:40,20,40,Pedestrian,1,No,No,No,100
2201212040245,VIC,04-Dec-2012,4,12,2012,Tuesday,08:38,08,38,Single vehicle ,1,No,No,No,100
3201212040238,QLD,04-Dec-2012,4,12,2012,Tuesday,14:00,14,00,Multiple vehicle,1,No,Yes,No,100
3201212040239,QLD,04-Dec-2012,4,12,2012,Tuesday,13:00,13,00,Single vehicle ,1,No,No,No,60
1201212050316,NSW,05-Dec-2012,5,12,2012,Wednesday,12:05,12,05,Single vehicle ,2,No,No,No,100
1201212050317,NSW,05-Dec-2012,5,12,2012,Wednesday,07:10,07,10,Single vehicle ,1,No,No,No,100
5201212050157,WA,05-Dec-2012,5,12,2012,Wednesday,07:30,07,30,Single vehicle ,1,No,No,No,110
3201212060240,QLD,06-Dec-2012,6,12,2012,Thursday,23:00,23,00,Single vehicle ,1,No,No,No,100
5201212060158,WA,06-Dec-2012,6,12,2012,Thursday,14:00,14,00,Multiple vehicle,1,No,No,No,60
7201212060038,NT,06-Dec-2012,6,12,2012,Thursday,06:30,06,30,Single vehicle ,1,No,No,No,60
2201212070246,VIC,07-Dec-2012,7,12,2012,Friday,02:40,02,40,Single vehicle ,1,No,No,No,100
2201212080247,VIC,08-Dec-2012,8,12,2012,Saturday,01:08,01,08,Multiple vehicle,5,No,No,No,100
3201212080241,QLD,08-Dec-2012,8,12,2012,Saturday,00:00,00,00,Single vehicle ,5,No,No,No,110
6201212080026,TAS,08-Dec-2012,8,12,2012,Saturday,07:55,07,55,Multiple vehicle,1,No,No,No,100
1201212090318,NSW,09-Dec-2012,9,12,2012,Sunday,05:51,05,51,Single vehicle ,1,No,No,No,50
1201212090319,NSW,09-Dec-2012,9,12,2012,Sunday,17:00,17,00,Single vehicle ,1,No,No,No,110
1201212090320,NSW,09-Dec-2012,9,12,2012,Sunday,11:28,11,28,Multiple vehicle,1,No,No,No,60
4201212090077,SA,09-Dec-2012,9,12,2012,Sunday,11:05,11,05,Multiple vehicle,1,No,No,No,60
2201212100248,VIC,10-Dec-2012,10,12,2012,Monday,17:25,17,25,Single vehicle ,1,No,No,No,100
1201212110321,NSW,11-Dec-2012,11,12,2012,Tuesday,08:35,08,35,Pedestrian,1,No,No,No,50
2201212110249,VIC,11-Dec-2012,11,12,2012,Tuesday,00:20,00,20,Multiple vehicle,1,No,No,No,80
2201212110250,VIC,11-Dec-2012,11,12,2012,Tuesday,07:20,07,20,Single vehicle ,1,No,No,No,100
3201212110242,QLD,11-Dec-2012,11,12,2012,Tuesday,07:00,07,00,Multiple vehicle,1,No,No,Yes,110
3201212110243,QLD,11-Dec-2012,11,12,2012,Tuesday,15:00,15,00,Multiple vehicle,1,No,Yes,No,60
5201212110159,WA,11-Dec-2012,11,12,2012,Tuesday,14:00,14,00,Multiple vehicle,1,No,Yes,No,110
5201212110160,WA,11-Dec-2012,11,12,2012,Tuesday,10:40,10,40,Multiple vehicle,1,No,Yes,No,80
3201212120244,QLD,12-Dec-2012,12,12,2012,Wednesday,11:00,11,00,Single vehicle ,1,No,No,Yes,110
5201212120161,WA,12-Dec-2012,12,12,2012,Wednesday,06:00,06,00,Single vehicle ,1,No,No,No,110
4201212130078,SA,13-Dec-2012,13,12,2012,Thursday,10:50,10,50,Single vehicle ,1,No,No,No,100
1201212140322,NSW,14-Dec-2012,14,12,2012,Friday,06:40,06,40,Pedestrian,1,No,No,No,50
3201212140245,QLD,14-Dec-2012,14,12,2012,Friday,06:00,06,00,Multiple vehicle,1,No,No,No,60
3201212140246,QLD,14-Dec-2012,14,12,2012,Friday,23:00,23,00,Single vehicle ,1,No,No,No,80
5201212140162,WA,14-Dec-2012,14,12,2012,Friday,06:45,06,45,Single vehicle ,1,No,No,No,110
1201212150323,NSW,15-Dec-2012,15,12,2012,Saturday,01:11,01,11,Multiple vehicle,2,No,No,Yes,100
2201212150251,VIC,15-Dec-2012,15,12,2012,Saturday,12:36,12,36,Single vehicle ,1,No,No,No,100
3201212150247,QLD,15-Dec-2012,15,12,2012,Saturday,03:00,03,00,Single vehicle ,1,No,No,No,50
3201212150248,QLD,15-Dec-2012,15,12,2012,Saturday,14:00,14,00,Multiple vehicle,1,No,No,No,100
5201212150163,WA,15-Dec-2012,15,12,2012,Saturday,14:05,14,05,Pedestrian,1,No,No,No,50
3201212170249,QLD,17-Dec-2012,17,12,2012,Monday,15:00,15,00,Single vehicle ,1,No,No,No,60
4201212170079,SA,17-Dec-2012,17,12,2012,Monday,14:44,14,44,Multiple vehicle,1,No,Yes,No,100
3201212180250,QLD,18-Dec-2012,18,12,2012,Tuesday,18:00,18,00,Multiple vehicle,1,No,No,No,60
3201212180251,QLD,18-Dec-2012,18,12,2012,Tuesday,17:00,17,00,Multiple vehicle,1,No,No,Yes,100
5201212180164,WA,18-Dec-2012,18,12,2012,Tuesday,12:00,12,00,Single vehicle ,1,No,No,No,80
8201212180012,ACT,18-Dec-2012,18,12,2012,Tuesday,11:15,11,15,Multiple vehicle,1,No,Yes,No,80
1201212190324,NSW,19-Dec-2012,19,12,2012,Wednesday,12:30,12,30,Single vehicle ,1,No,No,No,50
5201212190165,WA,19-Dec-2012,19,12,2012,Wednesday,00:03,00,03,Single vehicle ,1,No,No,No,110
2201212200252,VIC,20-Dec-2012,20,12,2012,Thursday,16:40,16,40,Single vehicle ,1,No,No,No,100
1201212210325,NSW,21-Dec-2012,21,12,2012,Friday,13:15,13,15,Single vehicle ,1,No,No,No,80
4201212210080,SA,21-Dec-2012,21,12,2012,Friday,20:00,20,00,Single vehicle ,1,No,No,No,100
3201212220252,QLD,22-Dec-2012,22,12,2012,Saturday,23:00,23,00,Single vehicle ,1,No,No,No,100
7201212220039,NT,22-Dec-2012,22,12,2012,Saturday,20:25,20,25,Single vehicle ,3,No,No,No,110
1201212230326,NSW,23-Dec-2012,23,12,2012,Sunday,13:04,13,04,Multiple vehicle,1,No,No,No,80
2201212230253,VIC,23-Dec-2012,23,12,2012,Sunday,08:18,08,18,Single vehicle ,1,No,No,No,70
2201212230254,VIC,23-Dec-2012,23,12,2012,Sunday,15:15,15,15,Single vehicle ,1,No,No,No,70
2201212230255,VIC,23-Dec-2012,23,12,2012,Sunday,16:12,16,12,Multiple vehicle,1,No,No,Yes,100
6201212230027,TAS,23-Dec-2012,23,12,2012,Sunday,13:45,13,45,Single vehicle ,1,No,No,No,80
2201212240256,VIC,24-Dec-2012,24,12,2012,Monday,16:05,16,05,Single vehicle ,1,No,No,No,100
2201212240257,VIC,24-Dec-2012,24,12,2012,Monday,20:30,20,30,Multiple vehicle,1,No,No,No,80
4201212240081,SA,24-Dec-2012,24,12,2012,Monday,13:40,13,40,Single vehicle ,1,No,No,No,110
5201212240166,WA,24-Dec-2012,24,12,2012,Monday,00:25,00,25,Single vehicle ,1,No,No,No,50
2201212250258,VIC,25-Dec-2012,25,12,2012,Tuesday,18:14,18,14,Multiple vehicle,1,No,No,No,70
4201212250082,SA,25-Dec-2012,25,12,2012,Tuesday,12:30,12,30,Single vehicle ,1,No,No,No,100
1201212260327,NSW,26-Dec-2012,26,12,2012,Wednesday,07:00,07,00,Single vehicle ,2,No,No,No,110
1201212260328,NSW,26-Dec-2012,26,12,2012,Wednesday,06:45,06,45,Multiple vehicle,1,No,No,No,60
1201212260329,NSW,26-Dec-2012,26,12,2012,Wednesday,14:00,14,00,Single vehicle ,1,No,No,No,80
1201212260330,NSW,26-Dec-2012,26,12,2012,Wednesday,13:15,13,15,Single vehicle ,1,No,No,No,100
1201212260331,NSW,26-Dec-2012,26,12,2012,Wednesday,11:42,11,42,Single vehicle ,1,No,No,No,100
1201212260332,NSW,26-Dec-2012,26,12,2012,Wednesday,05:15,05,15,Single vehicle ,1,No,No,No,100
3201212260253,QLD,26-Dec-2012,26,12,2012,Wednesday,03:00,03,00,Single vehicle ,1,No,No,No,100
5201212260167,WA,26-Dec-2012,26,12,2012,Wednesday,11:30,11,30,Single vehicle ,1,No,No,No,110
5201212260168,WA,26-Dec-2012,26,12,2012,Wednesday,19:42,19,42,Multiple vehicle,2,No,No,No,110
1201212270333,NSW,27-Dec-2012,27,12,2012,Thursday,09:20,09,20,Pedestrian,1,No,No,No,100
2201212270259,VIC,27-Dec-2012,27,12,2012,Thursday,06:45,06,45,Multiple vehicle,1,No,No,Yes,80
4201212270083,SA,27-Dec-2012,27,12,2012,Thursday,13:20,13,20,Multiple vehicle,1,No,No,No,100
3201212280254,QLD,28-Dec-2012,28,12,2012,Friday,09:00,09,00,Multiple vehicle,1,No,No,No,100
3201212280255,QLD,28-Dec-2012,28,12,2012,Friday,21:00,21,00,Multiple vehicle,1,No,No,No,100
4201212280084,SA,28-Dec-2012,28,12,2012,Friday,11:05,11,05,Multiple vehicle,1,No,No,No,80
5201212280169,WA,28-Dec-2012,28,12,2012,Friday,18:32,18,32,Single vehicle ,1,No,No,No,70
1201212290334,NSW,29-Dec-2012,29,12,2012,Saturday,10:30,10,30,Multiple vehicle,1,No,No,No,80
2201212290260,VIC,29-Dec-2012,29,12,2012,Saturday,05:18,05,18,Multiple vehicle,1,No,No,No,70
5201212290170,WA,29-Dec-2012,29,12,2012,Saturday,22:58,22,58,Single vehicle ,1,No,No,No,110
6201212290028,TAS,29-Dec-2012,29,12,2012,Saturday,02:40,02,40,Pedestrian,1,No,No,No,110
7201212290040,NT,29-Dec-2012,29,12,2012,Saturday,06:12,06,12,Single vehicle ,1,No,No,No,60
2201212300261,VIC,30-Dec-2012,30,12,2012,Sunday,22:50,22,50,Single vehicle ,1,No,No,No,50
4201212300085,SA,30-Dec-2012,30,12,2012,Sunday,17:30,17,30,Single vehicle ,1,No,No,No,40
1201212310335,NSW,31-Dec-2012,31,12,2012,Monday,10:00,10,00,Multiple vehicle,1,No,No,No,100
1201212310336,NSW,31-Dec-2012,31,12,2012,Monday,22:00,22,00,Pedestrian,1,No,No,No,50
4201212310086,SA,31-Dec-2012,31,12,2012,Monday,21:25,21,25,Pedestrian,1,No,No,No,60
6201212310029,TAS,31-Dec-2012,31,12,2012,Monday,15:40,15,40,Multiple vehicle,1,No,No,No,80
1201301010001,NSW,01-Jan-2013,1,1,2013,Tuesday,02:15,02,15,Multiple vehicle,2,No,No,No,80
1201301010002,NSW,01-Jan-2013,1,1,2013,Tuesday,05:20,05,20,Multiple vehicle,1,No,No,No,70
3201301010001,QLD,01-Jan-2013,1,1,2013,Tuesday,04:00,04,00,Single vehicle,2,No,No,No,50
5201301010001,WA,01-Jan-2013,1,1,2013,Tuesday,00:05,00,05,Single vehicle,1,No,No,No,110
5201301010002,WA,01-Jan-2013,1,1,2013,Tuesday,04:35,04,35,Pedestrian,1,No,No,No,100
7201301010001,NT,01-Jan-2013,1,1,2013,Tuesday,02:28,02,28,Pedestrian,1,No,No,No,60
2201301020001,VIC,02-Jan-2013,2,1,2013,Wednesday,02:54,02,54,Single vehicle,1,No,No,No,60
4201301020001,SA,02-Jan-2013,2,1,2013,Wednesday,18:10,18,10,Multiple vehicle,1,No,No,No,50
1201301030003,NSW,03-Jan-2013,3,1,2013,Thursday,17:15,17,15,Multiple vehicle,1,No,No,No,100
3201301030002,QLD,03-Jan-2013,3,1,2013,Thursday,04:00,04,00,Single vehicle,1,No,No,No,110
3201301050003,QLD,05-Jan-2013,5,1,2013,Saturday,16:00,16,00,Multiple vehicle,1,No,No,No,60
4201301050002,SA,05-Jan-2013,5,1,2013,Saturday,00:40,00,40,Multiple vehicle,2,No,No,No,60
5201301050003,WA,05-Jan-2013,5,1,2013,Saturday,16:30,16,30,Multiple vehicle,1,No,No,No,110
5201301050004,WA,05-Jan-2013,5,1,2013,Saturday,14:00,14,00,Single vehicle,1,No,No,No,110
2201301060002,VIC,06-Jan-2013,6,1,2013,Sunday,18:15,18,15,Single vehicle,1,No,No,No,80
3201301060004,QLD,06-Jan-2013,6,1,2013,Sunday,03:00,03,00,Single vehicle,2,No,No,No,70
5201301060005,WA,06-Jan-2013,6,1,2013,Sunday,12:00,12,00,Single vehicle,1,No,Yes,No,110
2201301070003,VIC,07-Jan-2013,7,1,2013,Monday,12:10,12,10,Single vehicle,1,No,No,No,100
6201301070001,TAS,07-Jan-2013,7,1,2013,Monday,11:52,11,52,Single vehicle,1,No,No,No,50
1201301080004,NSW,08-Jan-2013,8,1,2013,Tuesday,07:05,07,05,Pedestrian,1,No,No,No,50
3201301080005,QLD,08-Jan-2013,8,1,2013,Tuesday,19:00,19,00,Single vehicle,1,No,No,No,80
3201301090006,QLD,09-Jan-2013,9,1,2013,Wednesday,10:00,10,00,Single vehicle,1,No,No,No,100
3201301090007,QLD,09-Jan-2013,9,1,2013,Wednesday,13:00,13,00,Multiple vehicle,1,No,No,No,60
1201301100005,NSW,10-Jan-2013,10,1,2013,Thursday,12:30,12,30,Multiple vehicle,1,No,No,No,100
2201301100004,VIC,10-Jan-2013,10,1,2013,Thursday,10:50,10,50,Multiple vehicle,1,No,No,No,80
5201301100006,WA,10-Jan-2013,10,1,2013,Thursday,05:00,05,00,Multiple vehicle,1,No,No,No,60
5201301100007,WA,10-Jan-2013,10,1,2013,Thursday,20:00,20,00,Single vehicle,1,No,No,No,110
3201301110008,QLD,11-Jan-2013,11,1,2013,Friday,00:00,00,00,Single vehicle,1,No,No,No,100
3201301110009,QLD,11-Jan-2013,11,1,2013,Friday,19:00,19,00,Multiple vehicle,2,No,No,Yes,100
4201301110003,SA,11-Jan-2013,11,1,2013,Friday,07:15,07,15,Single vehicle,2,No,No,No,50
5201301110008,WA,11-Jan-2013,11,1,2013,Friday,12:55,12,55,Pedestrian,1,No,Yes,No,70
3201301120010,QLD,12-Jan-2013,12,1,2013,Saturday,17:00,17,00,Multiple vehicle,1,No,No,No,80
3201301120011,QLD,12-Jan-2013,12,1,2013,Saturday,22:00,22,00,Single vehicle,1,No,No,No,60
4201301120004,SA,12-Jan-2013,12,1,2013,Saturday,10:10,10,10,Single vehicle,1,No,No,No,50
5201301120009,WA,12-Jan-2013,12,1,2013,Saturday,07:31,07,31,Single vehicle,1,No,No,No,110
2201301130005,VIC,13-Jan-2013,13,1,2013,Sunday,10:15,10,15,Multiple vehicle,1,No,Yes,No,100
3201301130012,QLD,13-Jan-2013,13,1,2013,Sunday,04:00,04,00,Single vehicle,1,No,No,No,100
3201301130013,QLD,13-Jan-2013,13,1,2013,Sunday,18:00,18,00,Multiple vehicle,1,No,No,Yes,100
1201301140006,NSW,14-Jan-2013,14,1,2013,Monday,05:30,05,30,Multiple vehicle,1,No,Yes,No,80
